Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,51673,LMT,77.65,2356493.0,1.0,77.65,0.010356079610091403,0.0026436391850606,,0.7744350178248504,,,,,
2010-01-06,51673,LMT,76.51,5208480.0,1.0,76.51,-0.014790098350935633,0.0007037917067137724,,0.7758366802461034,,,,,
2010-01-07,51673,LMT,74.41,7038346.0,1.0,74.41,-0.02783110983459069,0.004212380076925267,,0.8053433277535832,,,,,
2010-01-08,51673,LMT,75.61,3629331.0,1.0,75.61,0.015998208161008703,0.00332226219197786,,0.7930171969535138,,,,,
2010-01-11,51673,LMT,75.97,1973432.0,1.0,75.97,0.0047499759449517705,0.0013955519055172563,,0.7877399840860895,,,,,-0.00230338889389489
2010-01-12,51673,LMT,75.96,2118979.0,1.0,75.96,-0.00013163957104516766,-0.00937000594207626,,0.7965736841903717,,,,,-0.004400932730122204
2010-01-13,51673,LMT,76.88,2245080.0,1.0,76.88,0.012038878717952034,0.008410773254615995,,0.7561358919666847,,,,,0.0009648626836553292
2010-01-14,51673,LMT,76.84,1954433.0,1.0,76.84,-0.0005204267616810087,0.002700938257075907,,0.7356791148341123,,,,,0.0064269992982372666
2010-01-15,51673,LMT,76.76,2041824.0,1.0,76.76,-0.0010416667608567657,-0.011287690394680128,,0.7233355973170194,,,,,0.003019024313864172
2010-01-19,51673,LMT,78.31,3765439.0,1.0,78.31,0.019991637623347016,0.012418174449160133,,0.7075098054775093,,,,,0.006067356649543222
2010-01-20,51673,LMT,78.11,3128191.0,1.0,78.11,-0.0025572191406403985,-0.010220661148887651,,0.7186709996143266,,,,,0.005582240735624175
2010-01-21,51673,LMT,76.98,2304350.0,1.0,76.98,-0.0145724417666058,-0.019416364211104684,,0.7059246967317305,,,,,0.0002599766387126081
2010-01-22,51673,LMT,75.58,2072051.0,1.0,75.58,-0.018353949934257194,-0.022544071865518076,,0.6786661263332343,,,,,-0.003306727995802629
2010-01-25,51673,LMT,76.76,2559138.0,1.0,76.76,0.01549197321815628,0.005114633489588099,,0.6692531527102614,,,,,-1.9428902930940238e-17
2010-01-26,51673,LMT,76.78,2835056.0,1.0,76.78,0.0002605184331525339,-0.004199385393481015,,0.6873487012204792,,,,,-0.0039462238380389165
2010-01-27,51673,LMT,77.13,3054748.0,1.0,77.13,0.004548120373256076,0.00474583349451048,,0.690920110159818,,,,,-0.002525155935259621
2010-01-28,51673,LMT,76.15,3542326.0,1.0,76.15,-0.012787230604736908,-0.01153858955649378,,0.6517877082677701,,,,,-0.0021681137028858426
2010-01-29,51673,LMT,74.52,3249867.0,1.0,74.52,-0.0216375336077832,-0.010928058373635528,,0.5799742580338773,,,,,-0.0028248304375910437
2010-02-01,51673,LMT,74.89,2784203.0,1.0,74.89,0.004952824527888033,0.015431121627790404,,0.6091346906579039,,,,,-0.004932660175644693
2010-02-02,51673,LMT,76.55,2995579.0,1.0,76.55,0.021923751842416902,0.012030768513439743,,0.5528401236998781,,,,,-0.0006000134937918192
2010-02-03,51673,LMT,76.69,2647557.0,1.0,76.69,0.0018271996730750545,-0.004995242211100722,,0.5685268022199437,,,,,-0.001144197633828024
2010-02-04,51673,LMT,76.0,4992713.0,1.0,76.0,-0.00903798149043672,-0.031352269690766106,,0.7570769431143217,,,,,-0.0003943478109679861
2010-02-05,51673,LMT,75.72,5029628.0,1.0,75.72,-0.0036910139452090355,0.002064759062967673,,0.7607030262306045,,,,,0.0031949561215468465
2010-02-08,51673,LMT,74.53,4308039.0,1.0,74.53,-0.015840597447519564,-0.007245385730093096,,0.6392985532672946,,,,,-0.0009637282735346732
2010-02-09,51673,LMT,75.45,3697728.0,1.0,75.45,0.01226845632025544,0.01248197895702856,,0.6020115903170745,,,,,-0.0028947873779669652
2010-02-10,51673,LMT,75.11,2798545.0,1.0,75.11,-0.004516479515937509,-0.00196051036048179,,0.5220910630234504,,,,,-0.004163523215769478
2010-02-11,51673,LMT,76.35,3432456.0,1.0,76.35,0.016374325966720893,0.010411918918535825,,0.4825079193568204,,,,,0.0009189382756620446
2010-02-12,51673,LMT,75.58,2478497.0,1.0,75.58,-0.010136333743298476,-0.0008326780330307535,,0.47519816042991236,,,,,-0.0003701256839558433
2010-02-16,51673,LMT,76.03,2531390.0,1.0,76.03,0.005936301319002455,0.01561240270641446,,0.46349882306309964,,,,,0.0039852540693485605
2010-02-17,51673,LMT,76.37,2060063.0,1.0,76.37,0.00446194965994751,0.004727281530708339,,0.46371378566485594,,,,,0.0024239527372869746
2010-02-18,51673,LMT,77.33,2687306.0,1.0,77.33,0.012492029720651178,0.005877848455112548,,0.43759773440237476,,,,,0.005825654584604711
2010-02-19,51673,LMT,77.21,2800975.0,1.0,77.21,-0.00155299630021975,0.002071606235124907,,0.47425372396267984,,,,,0.002240190131216583
2010-02-22,51673,LMT,76.94,3029084.0,1.0,76.94,-0.0035030849965753067,0.00017993702252784533,,0.5736145448658616,,,,,0.0035668398805612164
2010-02-23,51673,LMT,76.9,2900065.0,1.0,76.9,-0.000520020812550673,-0.012219005264681046,,0.6094508096854168,,,,,0.0022755754542505913
2010-02-24,51673,LMT,77.56,2379279.0,1.0,77.56,0.008545953862852776,0.009155663829581648,,0.642261449050924,,,,,0.003092376294831644
2010-02-25,51673,LMT,76.99,2047812.0,1.0,76.99,-0.007376287084492922,-0.001354463162509514,,0.6905602608501955,,,,,-0.0008812870661971756
2010-02-26,51673,LMT,77.76,2635938.0,1.0,77.76,0.009951616862225683,0.0006323111181270344,,0.745281010629974,,,,,0.0014196355662919112
2010-03-01,51673,LMT,78.86,2436525.0,1.0,78.86,0.014046968297297345,0.010331134424808697,,0.7215245288329739,,,,,0.004929646225066442
2010-03-02,51673,LMT,79.21,2727810.0,1.0,79.21,0.0044284250267070105,0.002766747268966235,,0.7277586367732608,,,,,0.005919335392917978
2010-03-03,51673,LMT,78.85,1958887.0,1.0,78.85,-0.00455524006714096,0.0008908686558014111,,0.7291434035755391,,,,,0.0032990966069192306
2010-03-04,51673,LMT,79.27,1849935.0,1.0,79.27,0.005312433440017071,0.0030319084668361767,,0.7578818692704086,,,,,0.00583684071182123
2010-03-05,51673,LMT,81.27,3194435.0,1.0,81.27,0.024917197916048968,0.014183259563080464,,0.694008201062564,,,,,0.008829956922585886
2010-03-08,51673,LMT,81.09,2440003.0,1.0,81.09,-0.002217295808647446,0.0001750393843082113,,0.6963079320956408,,,,,0.0055771041013969284
2010-03-09,51673,LMT,82.22,2553738.0,1.0,82.22,0.013838932513266412,0.0016613478223339018,,0.681090751467626,,,,,0.007459205598708808
2010-03-10,51673,LMT,82.58,2307958.0,1.0,82.58,0.004368938988211916,0.004445807784692657,0.7773180232147472,0.6883421248614613,0.00014113154701063323,,,0.0015980455660742075,0.009244041409779384
2010-03-11,51673,LMT,83.03,3115468.0,1.0,83.03,0.005434467815995002,0.0041663110348556355,0.7744350178248504,0.7032132602202047,0.00013971056298472758,,,0.0014886764150942875,0.00926844828497497
2010-03-12,51673,LMT,83.09,2008560.0,1.0,83.09,0.0007223694029508692,8.661383228309462e-05,0.7758366802461034,0.7039256083236812,0.00013357968201457724,,,0.0018333979207362098,0.004429482582355351
2010-03-15,51673,LMT,84.12,2630866.0,1.0,84.12,0.012319993157609172,0.000259796494208626,0.8053433277535832,0.6910295088043381,0.00011526515857863623,,,0.0027256446538962064,0.0073369403756066735
