Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d
2010-01-05,43797,TWX,29.09,9362282.0,1.0,29.09,-0.011280242666181287,0.0026436391850606,,1.0265567136691853,,,,,
2010-01-06,43797,TWX,29.02,8161005.0,1.0,29.02,-0.002409225051068534,0.0007037917067137724,,1.0271589794869516,,,,,
2010-01-07,43797,TWX,28.72,7844455.0,1.0,28.72,-0.010391503276018389,0.004212380076925267,,1.0411459162567862,,,,,
2010-01-08,43797,TWX,28.76,7380797.0,1.0,28.76,0.0013917886728227068,0.00332226219197786,,1.0606529084043792,,,,,
2010-01-11,43797,TWX,29.17,5863551.0,1.0,29.17,0.014155251026784185,0.0013955519055172563,,1.0544708374369314,,,,,-0.0017067862587322635
2010-01-12,43797,TWX,28.5,6504585.0,1.0,28.5,-0.023236696605025225,-0.00937000594207626,,1.0219809375793665,,,,,-0.004098077046501052
2010-01-13,43797,TWX,29.02,5093491.0,1.0,29.02,0.018081160181436958,0.008410773254615995,,0.9841165881333176,,,,,4.649058915617843e-17
2010-01-14,43797,TWX,28.79,6259448.0,1.0,28.79,-0.007957142831957285,0.002700938257075907,,0.98446438002639,,,,,0.0004868720888122676
2010-01-15,43797,TWX,28.16,8122683.0,1.0,28.16,-0.022125573334242792,-0.011287690394680128,,0.9378722336397638,,,,,-0.004216600312600832
2010-01-19,43797,TWX,28.73,5527180.0,1.0,28.73,0.02003934170135655,0.012418174449160133,,0.9165499829042226,,,,,-0.003039782177686359
2010-01-20,43797,TWX,28.62,6127423.0,1.0,28.62,-0.003836098862893295,-0.010220661148887651,,0.9273498026464766,,,,,0.0008403373707400269
2010-01-21,43797,TWX,28.06,9953929.0,1.0,28.06,-0.019760699453990015,-0.019416364211104684,,0.9065081075320338,,,,,-0.006728034556345368
2010-01-22,43797,TWX,27.2,9388191.0,1.0,27.2,-0.031128101372363253,-0.022544071865518076,,0.8033226892719373,,,,,-0.011362226264426562
2010-01-25,43797,TWX,27.41,10500000.0,1.0,27.41,0.007690937012742873,0.005114633489588099,,0.8035879400033268,,,,,-0.005398924195029428
2010-01-26,43797,TWX,27.18,8382046.0,1.0,27.18,-0.008426501591696802,-0.004199385393481015,,0.7956337824226551,,,,,-0.0110920928536401
2010-01-27,43797,TWX,26.95,10200000.0,1.0,26.95,-0.008498111367991461,0.00474583349451048,,0.8052097181561687,,,,,-0.012024495354659732
2010-01-28,43797,TWX,26.81,17400000.0,1.0,26.81,-0.005208345107138235,-0.01153858955649378,,0.827697109216775,,,,,-0.009114024485289376
2010-01-29,43797,TWX,27.45,11900000.0,1.0,27.45,0.023591215707671826,-0.010928058373635528,,0.9691266788022583,,,,,0.0018298389307176393
2010-02-01,43797,TWX,28.05,8365417.0,1.0,28.05,0.02162246401316571,0.015431121627790404,,0.9209689316006364,,,,,0.004616144330802206
2010-02-02,43797,TWX,28.51,8996854.0,1.0,28.51,0.016266270955875264,0.012030768513439743,,0.9048304503695904,,,,,0.009554698840316619
2010-02-03,43797,TWX,27.9,14100000.0,1.0,27.9,-0.021628214097260758,-0.004995242211100722,,0.8672170078089635,,,,,0.006928678294462762
2010-02-04,43797,TWX,27.56,13500000.0,1.0,27.56,-0.012261242681862105,-0.031352269690766106,,1.1704014680744759,,,,,0.0055180987795179865
2010-02-05,43797,TWX,27.03,21900000.0,1.0,27.03,-0.019418085857101513,0.002064759062967673,,1.1617417900819684,,,,,-0.003083761533436681
2010-02-08,43797,TWX,26.92,8803666.0,1.0,26.92,-0.0040778555118291555,-0.007245385730093096,,1.1184291743729669,,,,,-0.008223825438435653
2010-02-09,43797,TWX,27.41,9938659.0,1.0,27.41,0.018038405538167303,0.01248197895702856,,1.098881730723755,,,,,-0.007869398521977246
2010-02-10,43797,TWX,27.38,8413104.0,1.0,27.38,-0.001095090454391641,-0.00196051036048179,,0.8801380258891074,,,,,-0.0037627737934034225
2010-02-11,43797,TWX,27.78,13900000.0,1.0,27.78,0.014503517465895031,0.010411918918535825,,0.8504557269818791,,,,,0.001590178236148005
2010-02-12,43797,TWX,27.88,11300000.0,1.0,27.88,0.003593248566125265,-0.0008326780330307535,,0.8739710831461283,,,,,0.006192445120793361
2010-02-16,43797,TWX,28.7,10500000.0,1.0,28.7,0.028987536873252406,0.01561240270641446,,0.7575874646436079,,,,,0.012805523597809673
2010-02-17,43797,TWX,28.95,9455076.0,1.0,28.95,0.008673081253428864,0.004727281530708339,,0.7520650143710008,,,,,0.010932458740861985
2010-02-18,43797,TWX,29.08,6971492.0,1.0,29.08,0.004480448646314353,0.005877848455112548,,0.7267250761334972,,,,,0.012047566561003184
2010-02-19,43797,TWX,29.44,8393931.0,1.0,29.44,0.012303641195356952,0.002071606235124907,,0.6788499320201029,,,,,0.011607591306895568
2010-02-22,43797,TWX,29.01,7716005.0,1.0,29.01,-0.014713695727362785,0.00017993702252784533,,0.7939836311022197,,,,,0.007946202448197957
2010-02-23,43797,TWX,28.48,9855444.0,1.0,28.48,-0.018438511589537618,-0.012219005264681046,,0.7348538269566944,,,,,-0.001539007244360048
2010-02-24,43797,TWX,28.68,8198396.0,1.0,28.68,0.006997929187644637,0.009155663829581648,,0.7458867658764748,,,,,-0.0018740376575168936
2010-02-25,43797,TWX,28.86,7559548.0,1.0,28.86,0.0062565376143051375,-0.001354463162509514,,0.7575254457681849,,,,,-0.0015188198639187367
2010-02-26,43797,TWX,29.04,5609365.0,1.0,29.04,0.006217636610870582,0.0006323111181270344,,0.8126935114433413,,,,,-0.0027360207808160104
2010-03-01,43797,TWX,29.6,6616479.0,1.0,29.6,0.01910017137341943,0.010331134424808697,,0.9385023937527363,,,,,0.004026752639340432
2010-03-02,43797,TWX,29.67,5453440.0,1.0,29.67,0.0023620729727157528,0.002766747268966235,,0.9830587412897213,,,,,0.008186869551791107
2010-03-03,43797,TWX,29.61,7135170.0,1.0,29.61,-0.0020242921892305683,0.0008908686558014111,,0.9738988275486873,,,,,0.006382425276416066
2010-03-04,43797,TWX,29.9,7335855.0,1.0,29.9,0.009746338283140834,0.0030319084668361767,,0.993806426578116,,,,,0.007080385410183206
2010-03-05,43797,TWX,30.54,10500000.0,1.0,30.54,0.021178819393845662,0.014183259563080464,,0.9571724839325996,,,,,0.01007262196677822
2010-03-08,43797,TWX,30.64,7434903.0,1.0,30.64,0.003269045081904135,0.0001750393843082113,,0.9561748705579122,,,,,0.006906396708475163
2010-03-09,43797,TWX,30.6,6142014.0,1.0,30.6,-0.0013063359140554128,0.0016613478223339018,,0.9323255521622946,,,,,0.006172714931120929
