Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,96812,BIDU,410.03,1346667.0,1.0,410.03,0.9631743177730052,,0.1462082678728796,-0.4524903585476407
2010-01-05,96812,BIDU,405.9,1572565.0,1.0,405.9,1.3555216871266946,,0.3237123812144808,-0.2531901065659378
2010-01-06,96812,BIDU,412.5,2343792.0,1.0,412.5,0.6295864099919855,,0.4694561742765919,-0.573229249571893
2010-01-07,96812,BIDU,404.63,1433707.0,1.0,404.63,0.6085276756485936,,0.6566217034784622,-0.5595532335913158
2010-01-08,96812,BIDU,404.27,1670171.0,1.0,404.27,0.5888756391465979,,0.7834447353075363,-0.568615184583788
2010-01-11,96812,BIDU,400.57,1221628.0,1.0,400.57,0.8018223569579387,,-0.7028963361197972,-0.473114796048648
2010-01-12,96812,BIDU,386.49,3095191.0,1.0,386.49,1.2299836977327057,,-0.5427646364210463,-0.2576971280432469
2010-01-13,96812,BIDU,439.48,12100000.0,1.0,439.48,0.6879273697839451,,-0.3740593373010766,-0.5698580439507263
2010-01-14,96812,BIDU,464.23,6028665.0,1.0,464.23,0.7485724094325183,,-0.4357803711035415,-0.5643404112215136
2010-01-15,96812,BIDU,467.68,4645967.0,1.0,467.68,0.7687167851297901,,-0.5253576741202458,-0.5695725909792059
2010-01-19,96812,BIDU,440.84,5531729.0,1.0,440.84,1.3896572363636257,,-0.8075749216266603,-0.2539857899003737
2010-01-20,96812,BIDU,439.67,1842575.0,1.0,439.67,0.6784939940002498,,-0.5954715336161951,-0.5898722730181601
2010-01-21,96812,BIDU,439.97,1204461.0,1.0,439.97,0.6914439701651235,,-0.5257405454650674,-0.5927232314930553
2010-01-22,96812,BIDU,416.9,2388221.0,1.0,416.9,0.6022734392182438,,-0.3677571551010347,-0.6203273558695568
2010-01-25,96812,BIDU,415.16,1040736.0,1.0,415.16,0.9449641231438272,,-0.7197137961140938,-0.4883838241038991
2010-01-26,96812,BIDU,419.38,1398286.0,1.0,419.38,1.356553614728217,,-0.6279717023277845,-0.3181126911095728
2010-01-27,96812,BIDU,424.36,1434105.0,1.0,424.36,0.6148752197477323,,-0.7063765414872467,-0.6262689795291642
2010-01-28,96812,BIDU,417.85,1045378.0,1.0,417.85,0.6078404186184098,,-0.4313160248094943,-0.624529243710493
2010-01-29,96812,BIDU,411.71,1273657.0,1.0,411.71,0.6252835725876114,,-0.1063736521442577,-0.6225500537921849
2010-02-01,96812,BIDU,425.68,1696637.0,1.0,425.68,0.7530731646913937,,-1.361081120737503,-0.6327689523729032
2010-02-02,96812,BIDU,426.18,988895.0,1.0,426.18,0.7209842502911861,,-0.7753133749035731,-0.6430833300754399
2010-02-03,96812,BIDU,449.78,3061858.0,1.0,449.78,1.1909698306004357,,-1.3925047510874269,-0.2211931847744986
2010-02-04,96812,BIDU,440.86,1544427.0,1.0,440.86,0.7080929556909416,,-1.2484595499881814,-0.6546477404848611
2010-02-05,96812,BIDU,448.8,1781981.0,1.0,448.8,0.7255746210418419,,-1.055541052934882,-0.6487678630747029
2010-02-08,96812,BIDU,443.23,1183248.0,1.0,443.23,1.0118152703238772,,-1.5044997088992809,-0.52877667154777
2010-02-09,96812,BIDU,435.01,2805620.0,1.0,435.01,1.5021023823551165,,-1.3551926756525694,-0.347681066562138
2010-02-10,96812,BIDU,482.13,5652270.0,1.0,482.13,1.4904503029371436,,-0.9898710740795204,-0.3459456909838223
2010-02-11,96812,BIDU,487.46,2193861.0,1.0,487.46,0.7981293891601122,,-0.8853885342497637,-0.6484662904071393
2010-02-12,96812,BIDU,488.0,1215951.0,1.0,488.0,0.8212134405871501,,-1.0705701976762083,-0.6498790428993225
2010-02-16,96812,BIDU,489.47,1208573.0,1.0,489.47,1.646629916835744,,-1.2523791266821216,-0.3264900116928224
2010-02-17,96812,BIDU,487.52,616773.0,1.0,487.52,1.2347021579308826,,-1.0744583264993992,-0.2101739018018219
2010-02-18,96812,BIDU,497.604,1156033.0,1.0,497.604,0.8683798323958989,,-0.9320589182030772,-0.6389121414843077
2010-02-19,96812,BIDU,500.15,1140686.0,1.0,500.15,0.8814648849077789,,-0.8702038539450114,-0.6369357189538041
2010-02-22,96812,BIDU,507.15,1640450.0,1.0,507.15,1.077482475014628,,-1.0465949337856415,-0.5033671478784587
2010-02-23,96812,BIDU,501.7,1145665.0,1.0,501.7,1.7273455322908766,,-0.7389172754297404,-0.3244049750403054
2010-02-24,96812,BIDU,505.47,870007.0,1.0,505.47,0.8955273176359055,,-0.7585628664967153,-0.6449409011213312
2010-02-25,96812,BIDU,508.87,982915.0,1.0,508.87,0.8943660815364455,,-0.9377618712327068,-0.6491368461292129
2010-02-26,96812,BIDU,518.68,1096626.0,1.0,518.68,0.9354737085158956,,-0.8835426497805742,-0.6476543554775412
2010-03-01,96812,BIDU,522.91,1028067.0,1.0,522.91,0.8886318118494336,,-1.500138215546711,-0.6036872245151077
2010-03-02,96812,BIDU,518.88,998225.0,1.0,518.88,0.8830366171020181,,-1.1075057056703628,-0.6244407462735966
2010-03-03,96812,BIDU,517.02,737019.0,1.0,517.02,1.2616706532743396,,-1.0879352051125128,-0.2221100699941618
2010-03-04,96812,BIDU,523.78,827878.0,1.0,523.78,0.9216124389530196,,-1.171532218130533,-0.6057556016712646
2010-03-05,96812,BIDU,520.75,1216778.0,1.0,520.75,0.9192234967830376,,-1.0582937814248208,-0.6098136153721121
2010-03-08,96812,BIDU,534.33,1464766.0,1.0,534.33,1.0767871824703623,,-1.414286496859071,-0.4992599169604517
2010-03-09,96812,BIDU,539.1,1521066.0,1.0,539.1,1.7987958527575043,,-1.0672361271764166,-0.3060343880882284
2010-03-10,96812,BIDU,549.17,1672396.0,1.0,549.17,1.7805509646074416,1.7663850703092543,-1.325658195083803,-0.2799327185580028
2010-03-11,96812,BIDU,554.1,1611919.0,1.0,554.1,0.9683822246563754,1.8610536494906662,-1.1284010889295812,-0.5740748776029125
2010-03-12,96812,BIDU,550.24,1448776.0,1.0,550.24,0.9903735404998932,1.8812492173853526,-0.8681966071088119,-0.571643825850069
2010-03-15,96812,BIDU,576.84,5212255.0,1.0,576.84,1.2787103986204702,1.8593637616528707,-1.2480585916697615,-0.4693323502174857
2010-03-16,96812,BIDU,573.16,2437070.0,1.0,573.16,1.907572919516365,1.8541033885537932,-1.1485168631185012,-0.2916472271973735
2010-03-17,96812,BIDU,566.95,1483611.0,1.0,566.95,1.015798792392961,1.9404876445940737,-1.2757156417170492,-0.5772943900893953
2010-03-18,96812,BIDU,564.66,986465.0,1.0,564.66,1.021713233655965,1.94156732748632,-1.1671187160156615,-0.5748513572505075
2010-03-19,96812,BIDU,569.65,1897067.0,1.0,569.65,0.9934009985737772,2.011569576765658,-0.9669526792499316,-0.5959640743440543
2010-03-22,96812,BIDU,579.72,3252239.0,1.0,579.72,1.2979900922686294,1.9876898012570525,-1.460779714580034,-0.4681364154653362
2010-03-23,96812,BIDU,594.88,3670039.0,1.0,594.88,1.9283309042146588,1.9854241767445397,-1.3002310837486402,-0.2816165291021708
2010-03-24,96812,BIDU,608.5,3255845.0,1.0,608.5,1.032113898039978,2.0688245550949462,-1.3604247839239292,-0.5863020531979284
2010-03-25,96812,BIDU,591.98,2563185.0,1.0,591.98,1.0193677434434971,2.116102809982989,-1.1636339809870777,-0.5822946383945252
2010-03-26,96812,BIDU,596.37,1364200.0,1.0,596.37,1.0545739820148743,2.090810134076062,-0.8942406220625816,-0.5681155529777027
2010-03-29,96812,BIDU,603.5,927088.0,1.0,603.5,1.3877210618864413,2.067046292614693,-1.29905073394441,-0.4580957281293368
2010-03-30,96812,BIDU,598.2,972772.0,1.0,598.2,1.0643998525236178,2.0470993688507235,-0.9112566937144898,-0.5868397848010726
2010-03-31,96812,BIDU,597.0,659690.0,1.0,597.0,1.0422414545694234,2.042187413171627,-1.0056704732205075,-0.576565346249196
2010-04-01,96812,BIDU,600.0,1034669.0,1.0,600.0,1.0421610692756618,2.0684465746346934,-1.2511420621363505,-0.5702790816595046
2010-04-05,96812,BIDU,601.3,673006.0,1.0,601.3,1.3928014333834042,2.033786812211345,-0.632387630782612,-0.4507902523559318
2010-04-06,96812,BIDU,619.41,1675501.0,1.0,619.41,2.002843516353833,2.0097145033904966,-0.3626173455723204,-0.2649843814838263
2010-04-07,96812,BIDU,617.74,1493490.0,1.0,617.74,1.109910372283101,2.073284259644949,-0.1697433567960934,-0.5629896102989729
2010-04-08,96812,BIDU,619.85,1056771.0,1.0,619.85,1.1120195032087354,2.0493790448450446,0.1556291923868719,-0.5568606376027649
2010-04-09,96812,BIDU,625.47,1059263.0,1.0,625.47,1.077962657397906,2.021671033848119,0.4098825141866543,-0.5536831862656177
2010-04-12,96812,BIDU,626.16,653797.0,1.0,626.16,1.4307054726940434,2.2096676293146142,-1.507196263480599,-0.4159880231086804
2010-04-13,96812,BIDU,626.66,884807.0,1.0,626.66,1.9337291895624336,2.190890460418702,-1.4422745999989932,-0.2815714771186101
2010-04-14,96812,BIDU,637.66,1364589.0,1.0,637.66,1.08530846121214,2.2332929613973356,-1.4779403723752182,-0.5454052193029357
2010-04-15,96812,BIDU,648.96,1712564.0,1.0,648.96,1.1098157157089952,2.229111339426072,-1.2583629737918274,-0.5464916332052644
2010-04-16,96812,BIDU,632.37,1605269.0,1.0,632.37,1.098707174330957,2.235435537837242,-1.1449217912296643,-0.5670089197950814
2010-04-19,96812,BIDU,613.5,1974005.0,1.0,613.5,1.9593827311786276,2.242839498365244,-1.519538333808615,-0.2519541256980395
2010-04-20,96812,BIDU,635.84,1453661.0,1.0,635.84,1.1149599576440228,2.2874554978441703,-1.4234823458346064,-0.5351872749103495
2010-04-21,96812,BIDU,629.97,880891.0,1.0,629.97,1.0897465200357863,2.279404864829739,-1.484873948436095,-0.5534163167669841
2010-04-22,96812,BIDU,640.04,826080.0,1.0,640.04,1.1009664731235889,2.270544213083495,-1.2858624951601267,-0.5492451312527117
