Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,Beta_45,Future_Beta_45,SPY_Log_Return
2010-01-04,45714,CVX,79.06,10200000.0,1.0,79.06,-0.3449827731581013,,0.4933979504790827,-0.4524903585476407
2010-01-05,45714,CVX,79.62,10600000.0,1.0,79.62,-0.3277502033856362,,0.4890533598571848,-0.2531901065659378
2010-01-06,45714,CVX,79.63,11000000.0,1.0,79.63,-0.30548078738259,,0.4862123447132385,-0.573229249571893
2010-01-07,45714,CVX,79.33,9627919.0,1.0,79.33,-0.308792599014982,,0.463807930320061,-0.5595532335913158
2010-01-08,45714,CVX,79.47,5625080.0,1.0,79.47,-0.3061959252384086,,0.4829622822145153,-0.568615184583788
2010-01-11,45714,CVX,80.88,11900000.0,1.0,80.88,-0.4029066120977452,,0.4647580779336256,-0.473114796048648
2010-01-12,45714,CVX,80.41,12200000.0,1.0,80.41,-0.3289466999991889,,0.4437368357063292,-0.2576971280432469
2010-01-13,45714,CVX,79.8,10800000.0,1.0,79.8,-0.2827828729031373,,0.4419464212282633,-0.5698580439507263
2010-01-14,45714,CVX,79.55,6720987.0,1.0,79.55,-0.2699263745354707,,0.4800359627318972,-0.5643404112215136
2010-01-15,45714,CVX,79.23,13500000.0,1.0,79.23,-0.2710738831280312,,0.518210962884506,-0.5695725909792059
2010-01-19,45714,CVX,79.68,8722513.0,1.0,79.68,-0.3689982969399848,,0.5763941968486406,-0.2539857899003737
2010-01-20,45714,CVX,78.15,8705257.0,1.0,78.15,-0.3650340231683948,,0.5459095652789621,-0.5898722730181601
2010-01-21,45714,CVX,76.24,12600000.0,1.0,76.24,-0.3339769959805682,,0.5596633006127023,-0.5927232314930553
2010-01-22,45714,CVX,74.59,13800000.0,1.0,74.59,-0.3716051623275819,,0.5241054359733891,-0.6203273558695568
2010-01-25,45714,CVX,74.55,9132364.0,1.0,74.55,-0.4446170300942044,,0.535092104472649,-0.4883838241038991
2010-01-26,45714,CVX,74.15,10600000.0,1.0,74.15,-0.4492227758338697,,0.5080704397404774,-0.3181126911095728
2010-01-27,45714,CVX,73.7,13400000.0,1.0,73.7,-0.3902435591479197,,0.5238744105221275,-0.6262689795291642
2010-01-28,45714,CVX,73.24,12800000.0,1.0,73.24,-0.3907940215625221,,0.471617596309259,-0.624529243710493
2010-01-29,45714,CVX,72.12,15300000.0,1.0,72.12,-0.3632671442665262,,0.4604307534160583,-0.6225500537921849
2010-02-01,45714,CVX,73.58,11800000.0,1.0,73.58,-0.3745490383622816,,0.6646682253758128,-0.6327689523729032
2010-02-02,45714,CVX,74.45,12900000.0,1.0,74.45,-0.37523896885235,,0.4776635295300417,-0.6430833300754399
2010-02-03,45714,CVX,73.21,14500000.0,1.0,73.21,-0.3991161704366008,,0.6617197666095852,-0.2211931847744986
2010-02-04,45714,CVX,71.37,15200000.0,1.0,71.37,-0.4283208713526792,,0.6099959560747634,-0.6546477404848611
2010-02-05,45714,CVX,71.18,17300000.0,1.0,71.18,-0.4201548479003212,,0.5516113095921348,-0.6487678630747029
2010-02-08,45714,CVX,70.13,11600000.0,1.0,70.13,-0.468594537698117,,0.5925323059434148,-0.52877667154777
2010-02-09,45714,CVX,71.31,13100000.0,1.0,71.31,-0.4834453471079331,,0.5494465190512786,-0.347681066562138
2010-02-10,45714,CVX,70.75,11600000.0,1.0,70.75,-0.4987387364824083,,0.5836940792551151,-0.3459456909838223
2010-02-11,45714,CVX,71.73,11300000.0,1.0,71.73,-0.4292063219062274,,0.5565322716177801,-0.6484662904071393
2010-02-12,45714,CVX,71.01,13800000.0,1.0,71.01,-0.4374778188856663,,0.5869482552765193,-0.6498790428993225
2010-02-16,45714,CVX,72.99,14200000.0,1.0,72.99,-0.4542617963072285,,0.5960599510775404,-0.3264900116928224
2010-02-17,45714,CVX,72.84,8728002.0,1.0,72.84,-0.3800675060863242,,0.5483709559109528,-0.2101739018018219
2010-02-18,45714,CVX,73.62,9851040.0,1.0,73.62,-0.4231472095087156,,0.5153969372755005,-0.6389121414843077
2010-02-19,45714,CVX,74.05,13100000.0,1.0,74.05,-0.3997318463481459,,0.5025183037464878,-0.6369357189538041
2010-02-22,45714,CVX,72.96,8683444.0,1.0,72.96,-0.434640597242096,,0.5582084651866728,-0.5033671478784587
2010-02-23,45714,CVX,72.04,11900000.0,1.0,72.04,-0.4760237837456993,,0.5043259010443721,-0.3244049750403054
2010-02-24,45714,CVX,72.34,8920907.0,1.0,72.34,-0.399456863385129,,0.5281669681980626,-0.6449409011213312
2010-02-25,45714,CVX,72.11,11800000.0,1.0,72.11,-0.4035680572211357,,0.5733320792977643,-0.6491368461292129
2010-02-26,45714,CVX,72.3,8978964.0,1.0,72.3,-0.406663099312586,,0.5662387362217585,-0.6476543554775412
